,DATE,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PTS,OPP_PTS,WINS_LOSSES,OPP_WINS_LOSSES,MEAN_PTS,MEAN_PTS_QTR1,MEAN_PTS_QTR2,MEAN_PTS_QTR3,MEAN_PTS_QTR4,MEAN_FG_PCT,MEAN_FT_PCT,MEAN_FG3_PCT,MEAN_AST,MEAN_REB,MEAN_TOV,OPP_TEAM_MEAN_PTS,OPP_TEAM_MEAN_PTS_QTR1,OPP_TEAM_MEAN_PTS_QTR2,OPP_TEAM_MEAN_PTS_QTR3,OPP_TEAM_MEAN_PTS_QTR4,OPP_TEAM_MEAN_FG_PCT,OPP_TEAM_MEAN_FT_PCT,OPP_TEAM_MEAN_FG3_PCT,OPP_TEAM_MEAN_AST,OPP_TEAM_MEAN_REB,OPP_TEAM_MEAN_TOV,ODDS_ML_BETONLINE,ODDS_ML_BOGDOG,ODDS_ML_BUMBET,ODDS_ML_INTERTOPS,ODDS_ML_OPENING,OPP_ODDS_ML_BOGDOG,OPP_ODDS_ML_BUMBET,OPP_ODDS_ML_OPENING,OPP_ODDS_ML_BETONLINE,OPP_ODDS_ML_INTERTOPS
75,2019-11-02,OKC,NOP,115,104,1-4,1-4,102.20,24.60,29.00,26.00,22.60,43.26,72.06,32.64,18.00,50.80,16.80,121.20,30.00,29.40,29.40,31.40,46.46,74.29,37.96,30.60,44.20,16.00,-128,-135,-135,-130,-150,+115,+115,+130,+108,+110
76,2019-11-02,DET,BKN,113,109,2-4,2-3,107.80,29.80,28.40,23.80,25.80,47.79,75.00,41.79,23.40,41.80,18.80,120.00,28.50,31.50,31.75,22.25,45.58,68.29,38.10,22.25,50.25,19.50,+150,+160,+160,+160,+100,-180,-180,-120,-170,-180
77,2019-11-02,ORL,DEN,87,91,2-3,3-2,95.75,24.50,23.75,23.00,24.50,39.50,78.67,28.79,21.25,47.75,11.50,106.00,24.20,26.40,24.80,28.00,42.57,82.30,34.64,22.40,45.80,13.40,+155,+160,+160,+150,+151,-180,-180,-175,-175,-170
78,2019-11-02,WAS,MIN,109,131,1-3,3-1,106.33,26.33,27.00,25.33,27.67,43.16,77.78,32.76,25.67,45.00,14.67,121.33,33.00,27.33,29.00,28.00,44.14,76.09,30.16,25.67,50.00,14.67,-150,-155,-155,-145,-115,+135,+135,-105,+130,+125
79,2019-11-02,MEM,PHO,105,114,1-3,3-2,107.00,32.00,24.50,24.50,22.50,41.47,77.55,28.13,24.75,47.75,18.75,115.40,27.20,25.80,27.80,32.20,45.52,83.59,36.78,28.80,46.80,15.80,+131,+135,+135,+125,+105,-155,-155,-125,-151,-145
80,2019-11-02,MIL,TOR,115,105,3-2,4-1,119.25,30.00,29.25,25.25,33.50,47.14,66.34,34.97,25.75,48.75,14.00,114.60,28.00,25.60,33.00,25.40,46.31,87.83,38.04,24.20,49.60,18.20,-260,-250,-250,-255,-185,+210,+210,+160,+220,+215
81,2019-11-02,GS,CHR,87,93,1-4,2-3,113.60,23.60,29.20,29.40,31.40,42.30,86.62,33.13,26.00,44.60,14.40,108.00,31.00,28.20,25.60,23.20,46.28,72.04,41.90,25.40,42.40,18.60,+210,+205,+205,+210,-110,-245,-245,-110,-250,-250
82,2019-11-02,POR,PHI,128,129,3-2,4-0,113.25,27.50,26.75,29.25,29.75,46.24,85.71,32.74,17.00,46.25,15.50,109.67,26.33,29.00,25.33,29.00,44.62,72.53,29.81,25.33,49.67,19.33,-105,-105,-105,-110,-140,-115,-115,+120,-115,-110
83,2019-11-03,IND,CHI,108,95,2-3,2-4,105.25,27.00,27.00,26.25,25.00,44.81,82.86,36.46,24.50,39.50,12.00,105.60,27.00,22.40,30.20,26.00,41.06,77.39,29.28,21.00,41.80,10.60,-131,-135,-135,-125,-160,+115,+115,+135,+111,+105
84,2019-11-03,MIA,HOU,129,100,4-1,3-2,115.60,27.00,28.00,29.40,29.20,46.96,72.08,39.16,24.80,47.20,19.40,128.00,29.00,34.75,32.75,31.50,45.09,81.48,32.46,26.75,46.50,15.00,+133,+135,+135,+130,+182,-155,-155,-227,-153,-150
85,2019-11-03,NY,SAC,92,113,1-5,1-5,100.83,20.83,27.33,27.83,24.83,42.03,67.32,35.56,19.33,48.50,17.67,99.17,28.33,26.17,21.00,23.67,42.21,73.91,32.35,19.33,41.00,17.17,+101,+105,+105,+100,-110,-125,-125,-110,-121,-120
86,2019-11-03,SAN,LAL,96,103,4-1,4-1,116.20,24.80,29.00,32.00,30.40,47.44,78.17,34.65,22.80,50.80,15.40,111.20,25.20,26.20,30.60,26.00,46.41,78.99,32.43,23.60,45.00,14.00,+100,+110,+110,+100,-110,-130,-130,-110,-120,-120
87,2019-11-03,CLE,DAL,111,131,2-3,3-2,103.80,26.40,22.60,26.20,28.60,44.01,75.00,33.13,21.40,47.80,15.60,113.80,28.60,36.00,25.20,22.60,44.10,73.47,32.66,23.80,48.80,14.20,+195,+195,+195,+180,+175,-235,-235,-205,-225,-220
88,2019-11-03,LAC,UTA,105,94,4-2,4-2,114.17,25.67,31.00,29.67,27.83,49.60,78.43,36.72,22.50,42.17,15.67,101.00,25.67,24.00,26.33,25.00,47.40,77.04,37.87,20.33,42.17,18.00,-195,-210,-210,-200,-190,+175,+175,+165,+170,+170
89,2019-11-04,WAS,DET,115,99,1-4,3-4,119.25,28.25,31.00,29.00,31.00,47.87,79.73,38.16,27.00,43.75,15.75,107.50,28.67,28.50,24.50,25.83,47.87,75.00,38.04,23.00,42.67,18.33,-167,-180,-180,-170,-133,+160,+160,+110,+147,+150
90,2019-11-04,BKN,NOP,135,125,2-4,1-5,120.60,27.60,32.60,32.20,23.40,46.29,68.87,41.90,23.00,51.20,19.60,121.20,30.00,29.40,29.40,31.40,46.46,74.29,37.96,30.60,44.20,16.00,-165,-165,-165,-160,-164,+145,+145,+133,+145,+140
91,2019-11-04,MEM,HOU,100,107,1-4,3-3,106.60,30.40,24.20,24.00,25.20,42.83,75.21,28.85,25.00,47.40,19.00,125.60,29.80,33.00,31.00,31.80,44.33,81.48,30.96,25.60,45.20,14.40,+200,+205,+205,+200,+230,-245,-245,-275,-240,-240
92,2019-11-04,MIN,MIL,106,134,4-1,4-2,114.75,30.75,25.25,30.50,25.25,43.13,75.83,29.81,22.25,46.00,16.25,120.00,30.20,29.60,25.40,33.80,47.83,66.39,35.22,25.40,50.60,13.80,+275,+270,+270,+280,+230,-340,-340,-275,-330,-350
93,2019-11-04,PHO,PHI,114,109,4-2,5-0,115.17,27.83,23.83,29.33,32.17,46.25,82.64,37.50,28.33,44.33,16.00,115.00,27.60,29.40,28.20,29.80,46.41,74.81,31.48,27.20,50.20,18.20,+100,-105,-105,-105,+100,-115,-115,-120,-120,-115
94,2019-11-04,GS,POR,127,118,1-5,3-3,109.17,24.67,28.50,27.17,28.83,42.57,85.81,32.99,25.50,43.83,15.00,113.83,27.67,28.00,28.33,29.83,46.85,81.63,40.11,18.00,45.00,16.17,+635,+550,+550,+575,+300,-900,-900,-400,-850,-850
95,2019-11-05,CLE,BOS,113,119,2-4,4-1,103.80,26.40,22.60,26.20,28.60,44.01,75.00,33.13,21.40,47.80,15.60,108.60,22.00,25.00,29.20,32.40,41.70,75.97,35.00,21.80,46.20,10.80,+215,+225,+225,+210,+197,-275,-275,-223,-255,-250
96,2019-11-05,CHR,IND,122,120,3-3,3-3,105.50,30.00,27.67,24.33,23.50,45.63,71.55,38.46,24.17,43.33,17.50,104.60,25.40,26.20,26.20,26.80,43.94,84.62,32.52,23.60,43.00,12.00,+114,+115,+115,+120,+114,-135,-135,-141,-134,-140
97,2019-11-05,ATL,SAN,108,100,2-3,4-2,103.40,30.60,23.80,24.80,24.20,45.65,69.49,29.19,24.00,44.40,17.60,116.20,24.80,29.00,32.00,30.40,47.44,78.17,34.65,22.80,50.80,15.40,+200,+200,+200,+195,+123,-240,-240,-152,-240,-235
98,2019-11-05,CHI,LAL,112,118,2-5,5-1,106.67,27.50,23.17,30.00,26.00,41.50,77.54,31.22,22.33,41.83,11.67,111.20,25.20,26.20,30.60,26.00,46.41,78.99,32.43,23.60,45.00,14.00,+260,+265,+265,+250,+230,-330,-330,-264,-310,-300
99,2019-11-05,OKC,ORL,102,94,2-4,2-4,102.20,24.60,29.00,26.00,22.60,43.26,72.06,32.64,18.00,50.80,16.80,94.80,25.00,21.80,24.40,23.60,39.07,76.09,29.59,21.20,46.20,12.40,-145,-150,-150,-145,-161,+130,+130,+145,+125,+125
100,2019-11-05,DEN,MIA,109,89,4-2,5-1,103.50,23.00,25.83,25.50,27.00,41.79,79.61,34.25,21.17,45.00,13.33,115.60,27.00,28.00,29.40,29.20,46.96,72.08,39.16,24.80,47.20,19.40,-195,-190,-190,-205,-190,+165,+165,+169,+170,+175
101,2019-11-06,DET,NY,122,102,3-5,1-6,108.29,29.29,26.29,25.57,27.14,47.43,75.71,36.84,22.71,42.43,16.86,99.57,21.14,26.00,27.14,25.29,41.76,66.85,34.12,19.14,47.14,17.00,-165,-160,-160,-165,-114,+140,+140,-104,+145,+145
102,2019-11-06,IND,WAS,121,106,3-4,2-4,105.17,25.17,27.00,27.00,26.00,44.42,82.20,32.21,24.33,44.00,12.67,116.83,29.67,29.67,27.00,30.50,46.10,81.75,36.11,26.00,42.50,15.17,-144,-145,-145,-145,-238,+125,+125,+190,+124,+125
103,2019-11-06,ATL,CHI,93,113,3-3,2-6,103.40,30.60,23.80,24.80,24.20,45.65,69.49,29.19,24.00,44.40,17.60,105.00,26.14,23.29,30.29,25.29,41.55,74.23,31.08,23.00,42.00,12.57,-108,-120,-120,-110,-143,+100,+100,+116,-112,-110
104,2019-11-06,HOU,GS,129,112,4-3,2-5,119.29,28.00,32.29,28.86,30.14,42.75,79.28,31.16,23.86,45.00,15.86,111.71,26.00,28.14,27.14,30.43,43.43,86.91,33.64,25.86,44.29,14.29,-2200,-2000,-2000,-2000,-2500,+950,+950,+1000,+1250,+900
105,2019-11-06,TOR,SAC,124,120,4-2,2-5,113.00,26.17,26.83,34.17,23.67,45.37,87.86,38.64,24.17,48.33,17.33,99.17,28.33,26.17,21.00,23.67,42.21,73.91,32.35,19.33,41.00,17.17,-360,-370,-370,-380,-366,+285,+285,+308,+300,+300
106,2019-11-06,MEM,MIN,137,121,1-5,4-2,106.60,30.40,24.20,24.00,25.20,42.83,75.21,28.85,25.00,47.40,19.00,118.00,33.00,25.80,31.60,25.20,45.38,75.18,32.50,24.40,46.20,17.20,+140,+155,+155,+140,+180,-175,-175,-205,-160,-160
107,2019-11-06,DAL,ORL,107,106,4-2,2-5,116.67,29.00,34.50,26.33,25.67,45.67,74.38,35.42,25.50,49.17,14.00,93.50,25.17,21.33,23.33,23.67,39.70,74.76,28.28,21.33,46.33,12.83,-290,-310,-310,-280,-283,+255,+255,+252,+245,+240
108,2019-11-06,UTA,PHI,106,104,4-3,5-1,100.00,24.86,23.57,26.57,25.00,46.30,75.90,37.00,19.71,41.43,17.43,114.00,28.17,29.50,27.00,29.33,46.53,72.85,33.51,26.17,48.17,18.50,-145,-135,-135,-140,-127,+115,+115,+113,+125,+120
109,2019-11-06,LAC,MIL,124,129,5-2,5-2,112.86,24.29,29.86,29.14,29.57,47.99,78.07,34.45,21.43,43.86,14.71,119.17,31.17,29.67,26.00,31.50,47.54,68.75,35.07,26.17,50.67,13.33,+210,+220,+220,+215,-115,-270,-270,+101,-250,-255
110,2019-11-07,CHR,BOS,87,108,4-3,5-1,105.50,30.00,27.67,24.33,23.50,45.63,71.55,38.46,24.17,43.33,17.50,108.60,22.00,25.00,29.20,32.40,41.70,75.97,35.00,21.80,46.20,10.80,+260,+265,+265,+250,+210,-330,-330,-250,-310,-300
111,2019-11-07,SAN,OKC,121,112,4-3,3-4,112.83,24.83,27.17,31.50,29.33,46.24,78.95,32.89,22.83,50.17,15.67,104.33,26.00,29.50,26.50,22.33,43.66,72.96,34.25,18.33,49.67,16.00,-195,-220,-220,-200,-190,+180,+180,+165,+170,+170
112,2019-11-07,PHO,MIA,108,124,5-2,5-2,115.00,28.00,24.14,28.86,32.29,47.14,81.87,37.71,27.71,43.71,16.43,113.71,29.86,26.43,28.00,28.00,46.28,71.64,38.98,26.43,46.57,17.86,-125,-125,-125,-130,-120,+105,+105,+100,+105,+110
113,2019-11-07,LAC,POR,107,101,5-3,3-4,114.25,25.00,29.75,29.25,30.25,47.12,78.48,35.42,21.38,45.13,15.25,114.43,28.29,28.43,27.14,30.57,46.50,81.37,38.74,17.71,44.86,14.71,-245,-260,-260,-230,-255,+215,+215,+215,+205,+190
114,2019-11-08,WAS,CLE,100,113,2-5,2-5,115.29,29.14,30.57,25.71,29.86,45.07,84.14,35.55,25.71,43.29,15.29,106.14,26.29,23.71,27.86,28.29,43.13,76.28,34.85,21.86,46.29,13.71,-192,-200,-200,-190,-185,+170,+170,+160,+167,+165
115,2019-11-08,IND,DET,112,106,4-4,4-5,109.00,26.50,29.38,26.75,25.50,45.99,82.12,34.45,26.00,44.38,13.38,108.78,29.78,27.33,25.33,26.33,47.65,76.34,39.68,24.11,42.44,17.00,-240,-260,-260,-250,-278,+215,+215,+218,+200,+210
116,2019-11-08,ORL,MEM,118,86,2-6,2-5,95.13,25.63,22.88,23.63,23.00,40.66,77.78,26.64,21.00,46.88,13.63,110.00,31.00,26.86,23.57,26.57,44.68,77.38,29.41,25.43,48.14,18.00,-325,-320,-320,-320,-260,+260,+260,+215,+270,+260
117,2019-11-08,ATL,SAC,109,121,3-4,2-6,102.57,27.71,23.29,24.86,26.71,45.33,71.01,28.96,22.86,44.43,18.57,103.50,28.13,27.63,23.13,24.63,43.20,72.67,35.19,20.50,42.25,16.25,+125,+125,+125,+130,-110,-145,-145,-110,-145,-150
118,2019-11-08,MIN,GS,125,119,4-3,2-6,116.71,31.14,28.14,30.71,25.00,43.83,76.22,32.64,24.43,44.86,16.00,111.75,26.38,27.50,27.63,30.25,42.92,86.30,34.39,25.38,45.13,13.75,-730,-900,-900,-690,-769,+550,+550,+505,+565,+490
119,2019-11-08,NOP,TOR,104,122,1-6,5-2,119.29,29.00,29.14,31.57,28.86,46.35,72.30,37.86,28.00,45.14,16.71,114.57,27.57,27.29,33.43,24.43,46.64,86.98,39.76,24.71,46.71,16.86,+113,+125,+125,+115,+115,-145,-145,-135,-133,-135
120,2019-11-08,DAL,NY,102,106,5-2,1-7,115.29,28.43,33.71,27.14,25.00,45.30,75.26,35.42,24.71,48.29,14.43,99.88,21.63,27.00,27.00,24.25,42.58,66.34,35.17,19.75,45.00,16.50,-700,-700,-700,-620,-700,+450,+450,+535,+535,+450
121,2019-11-08,UTA,MIL,103,100,5-3,6-2,100.75,25.00,24.63,26.50,24.63,46.26,74.74,36.94,19.88,42.50,16.88,122.25,30.75,31.63,27.75,31.50,47.70,70.19,35.39,24.88,51.88,14.00,+113,+110,+110,+115,-105,-130,-130,-115,-133,-135
122,2019-11-08,DEN,PHI,100,97,5-2,5-2,104.29,23.86,26.29,26.29,26.00,43.28,77.98,34.80,23.14,45.29,14.14,112.57,28.29,29.14,25.57,29.57,45.86,75.68,33.33,25.29,47.29,17.86,-205,-210,-210,-220,-455,+175,+175,+320,+175,+180
123,2019-11-08,POR,BKN,115,119,3-5,3-4,112.75,27.50,27.13,28.25,29.88,45.22,80.79,37.16,17.75,45.63,14.50,121.00,28.14,32.14,30.86,26.43,47.28,70.41,40.08,24.43,49.86,19.29,-150,-165,-165,-155,-145,+145,+145,+125,+130,+135
124,2019-11-08,LAL,MIA,95,80,6-1,6-2,111.00,25.14,26.43,29.43,27.71,47.04,76.54,31.71,23.57,45.71,14.71,115.00,30.00,27.25,28.13,28.38,47.31,72.44,40.53,25.88,45.88,17.25,-365,-370,-370,-360,-370,+285,+285,+310,+305,+290
125,2019-11-09,SAN,BOS,115,135,5-3,6-1,112.25,25.38,26.25,32.25,28.38,46.72,78.54,32.68,23.38,48.63,15.25,110.00,24.57,25.14,29.57,30.71,43.87,76.05,34.98,23.14,46.86,11.43,-132,-115,-115,-130,-120,-105,-105,+106,+112,+110
126,2019-11-09,CHR,NOP,110,115,4-4,1-7,105.25,27.50,28.25,23.88,24.50,44.99,70.39,35.56,23.50,43.25,17.25,117.38,29.13,28.38,30.38,28.88,45.58,71.60,36.14,27.13,46.13,16.88,+110,+105,+105,+105,+106,-125,-125,-120,-130,-125
127,2019-11-09,MEM,DAL,122,138,2-6,5-3,107.00,29.00,27.63,24.38,24.25,43.81,77.90,30.47,25.13,46.63,18.00,113.63,28.38,33.13,26.63,24.63,44.77,75.85,34.92,23.88,48.13,14.25,+195,+200,+200,+190,+160,-240,-240,-180,-225,-230
128,2019-11-09,OKC,GS,114,108,3-5,2-7,105.00,27.13,28.88,26.13,22.88,44.62,73.89,35.74,19.63,45.88,14.75,112.56,26.89,27.78,27.33,29.56,42.77,87.24,33.68,24.56,45.56,14.33,-750,-750,-750,-825,-800,+475,+475,+600,+575,+560
129,2019-11-09,CHI,HOU,94,117,3-6,5-3,106.67,27.22,24.67,30.56,24.22,43.35,70.89,33.23,23.22,42.11,13.44,120.50,28.25,32.38,29.63,30.25,43.62,78.01,32.98,24.75,45.63,15.38,+235,+255,+255,+240,+230,-310,-310,-275,-280,-280
130,2019-11-10,MIN,DEN,98,100,5-3,6-2,117.75,30.88,28.50,29.38,25.63,43.74,75.23,31.79,23.88,46.63,16.13,103.75,23.13,26.00,25.88,27.13,43.47,77.84,35.40,23.75,44.75,13.63,+154,+165,+165,+160,+109,-190,-190,-120,-174,-180
131,2019-11-10,PHI,CHR,114,106,5-3,4-5,110.63,27.75,29.63,25.75,27.50,45.66,73.27,35.12,25.63,47.50,17.75,105.78,27.56,28.78,24.00,24.44,44.53,71.36,35.41,23.89,43.11,17.67,-1300,-1300,-1300,-1300,-1050,+725,+725,+675,+875,+725
132,2019-11-10,ORL,IND,102,109,3-6,5-4,97.67,25.78,23.00,24.67,24.22,41.44,78.84,26.47,21.33,48.00,13.11,109.33,26.56,29.44,26.89,25.67,46.58,82.95,33.93,25.67,44.33,13.22,-197,-210,-210,-205,-148,+175,+175,+133,+172,+175
133,2019-11-10,OKC,MIL,119,121,4-5,6-3,106.00,28.11,28.33,25.89,23.67,45.65,74.55,36.98,20.78,45.44,15.11,119.78,29.11,30.22,29.00,30.89,46.35,70.59,34.69,23.67,52.11,13.78,+325,+310,+310,+330,+245,-420,-420,-290,-385,-420
134,2019-11-10,NY,CLE,87,108,2-7,3-5,100.56,23.22,26.78,26.56,24.00,42.47,65.25,36.74,19.67,46.22,16.00,107.00,26.75,25.38,27.00,27.88,43.44,77.84,33.58,21.38,46.50,13.50,-125,-135,-135,-135,-130,+115,+115,+110,+105,+115
135,2019-11-10,PHO,BKN,138,112,5-3,4-4,114.13,28.25,24.50,28.88,31.00,46.76,80.69,37.31,27.00,43.25,16.13,120.75,27.88,31.63,31.38,26.88,46.50,70.35,40.48,23.63,50.00,18.00,-141,-145,-145,-145,-130,+125,+125,+110,+121,+125
136,2019-11-10,POR,ATL,124,113,3-6,3-5,113.00,26.67,27.33,29.22,29.78,44.75,82.67,37.11,17.00,45.89,14.00,103.38,27.25,23.25,26.25,26.63,46.30,69.95,29.32,22.88,43.13,17.75,-420,-400,-400,-440,-400,+300,+300,+325,+350,+340
137,2019-11-10,LAL,TOR,104,113,7-1,6-2,109.00,25.50,25.63,29.50,26.38,46.78,77.06,30.80,24.38,46.00,15.13,115.50,27.88,29.50,32.00,24.50,46.30,87.05,40.41,25.00,47.50,16.88,-555,-550,-550,-550,-475,+375,+375,+380,+450,+410
138,2019-11-11,DET,MIN,114,120,4-6,5-4,108.50,30.30,26.40,24.70,27.10,47.41,76.86,39.64,24.40,42.20,16.80,115.56,30.44,28.00,27.56,25.67,42.78,74.90,29.54,23.67,47.33,15.67,-170,-180,-180,-180,+101,+160,+160,-120,+150,+160
139,2019-11-11,BOS,DAL,116,106,7-1,6-3,113.13,26.38,26.13,29.88,30.75,44.79,77.95,35.36,23.75,46.38,11.00,116.33,28.67,33.56,27.67,25.67,45.82,76.21,35.85,24.22,48.00,14.22,-150,-155,-155,-155,-166,+135,+135,+149,+130,+135
140,2019-11-11,SAN,MEM,109,113,5-4,2-7,112.56,25.89,26.00,32.78,27.89,45.83,78.30,34.47,23.44,49.56,15.22,108.67,29.56,27.67,24.89,25.00,44.82,77.44,30.86,25.78,45.78,17.67,-575,-670,-670,-650,-700,+435,+435,+500,+470,+470
141,2019-11-11,NOP,HOU,116,122,2-7,6-3,117.11,29.56,27.67,29.89,29.44,46.27,71.36,36.72,26.89,46.00,17.89,120.11,27.33,32.11,30.33,30.33,43.96,77.32,34.04,24.00,46.67,16.11,+260,+265,+265,+255,+155,-330,-330,-175,-310,-310
142,2019-11-11,LAC,TOR,98,88,6-3,7-2,113.44,25.11,28.78,28.56,31.00,46.74,79.05,33.84,21.22,46.44,15.44,115.22,28.00,28.78,31.33,25.67,46.53,85.12,39.63,25.11,47.00,16.44,-450,-460,-460,-480,-588,+330,+330,+410,+375,+365
143,2019-11-11,GS,UTA,108,122,2-8,6-3,112.10,26.90,26.60,28.70,29.00,43.39,88.08,33.55,24.30,44.40,14.40,101.00,25.56,24.67,26.44,24.33,45.58,73.97,37.60,19.33,44.00,17.22,+285,+280,+280,+290,+450,-360,-360,-600,-340,-360
144,2019-11-12,PHI,CLE,98,97,6-3,4-5,111.00,28.33,28.56,26.78,27.33,46.62,73.39,35.19,26.00,47.67,18.00,107.11,27.22,25.11,26.67,28.11,43.48,79.63,33.11,21.22,46.33,13.56,-600,-600,-600,-600,-600,+400,+400,+471,+475,+440
145,2019-11-12,IND,OKC,111,85,6-4,4-6,109.30,26.80,28.70,27.20,25.90,47.14,82.87,34.84,26.20,44.30,12.80,107.30,27.70,28.70,25.70,25.20,46.05,74.26,37.46,21.80,44.40,15.10,-121,-120,-120,-120,-150,+100,+100,+130,+101,+100
146,2019-11-12,MIA,DET,117,108,6-3,4-7,111.11,29.00,27.00,27.22,26.78,46.02,72.69,37.79,25.00,44.89,16.67,109.00,29.91,26.27,25.18,27.64,47.17,77.15,40.71,24.45,41.91,16.82,-380,-420,-420,-380,-175,+310,+310,+155,+320,+300
147,2019-11-12,CHI,NY,120,102,3-7,2-8,105.40,27.20,24.40,29.30,24.50,42.75,72.29,31.32,23.00,42.50,13.60,99.20,22.80,25.80,26.60,24.00,41.82,65.13,35.93,19.60,46.80,16.50,-255,-270,-270,-265,-225,+220,+220,+180,+215,+225
148,2019-11-12,DEN,ATL,121,125,7-2,3-6,103.33,23.56,25.56,26.00,25.67,42.86,76.73,35.83,24.00,46.11,14.33,104.44,26.56,23.22,26.78,27.22,45.51,70.19,28.97,22.67,43.67,17.56,-600,-620,-620,-600,-769,+410,+410,+505,+475,+440
149,2019-11-12,UTA,BKN,119,114,7-3,4-5,103.10,26.40,25.70,26.60,24.40,45.97,74.90,38.57,20.40,43.90,16.70,119.78,28.11,30.33,31.22,27.44,46.70,72.02,38.70,24.00,49.22,17.89,-275,-275,-275,-265,-265,+225,+225,+210,+230,+225
150,2019-11-12,PHO,LAL,115,123,6-3,7-2,116.78,29.22,25.22,29.89,31.11,47.48,80.54,38.39,28.11,43.11,15.11,108.44,26.00,26.11,28.22,26.33,46.41,75.66,31.09,25.11,46.56,14.78,+141,+155,+155,+150,+166,-175,-175,-208,-161,-170
151,2019-11-12,SAC,POR,107,99,3-6,4-6,105.44,28.44,28.11,23.67,25.22,44.37,74.32,37.42,21.22,41.56,16.00,114.10,26.00,27.20,29.20,30.00,44.59,82.17,36.70,17.20,47.40,14.30,+103,+115,+115,+100,-125,-135,-135,+105,-123,-120
152,2019-11-13,CHR,MEM,117,119,4-6,3-7,105.80,27.20,29.30,23.90,24.50,44.60,71.49,36.09,23.70,41.90,17.20,109.10,30.10,27.10,25.80,24.70,45.37,76.74,31.65,26.40,45.90,17.00,-140,-135,-135,-140,-115,+115,+115,+104,+120,+120
153,2019-11-13,ORL,PHI,112,97,3-7,7-3,98.10,26.50,23.40,23.90,24.30,41.90,78.97,28.25,21.90,46.90,12.80,109.70,27.90,28.70,26.90,26.20,46.45,73.59,33.44,25.80,47.50,17.60,-135,-135,-135,-135,+122,+115,+115,-149,+115,+115
154,2019-11-13,HOU,LAC,102,93,7-3,7-3,120.30,27.60,31.70,30.50,30.50,44.69,76.41,33.62,23.20,46.70,16.20,111.90,24.10,29.50,27.90,30.40,45.71,78.45,32.44,21.60,48.40,15.80,-140,-130,-130,-135,-115,+110,+110,-103,+120,+115
155,2019-11-13,BOS,WAS,140,133,8-1,2-6,113.44,26.22,26.44,29.89,30.89,45.10,77.73,36.19,23.89,46.33,10.78,113.38,28.75,30.00,26.50,28.13,45.30,82.78,34.15,25.75,43.75,15.63,-315,-330,-330,-340,-415,+265,+265,+344,+265,+275
156,2019-11-13,MIN,SAN,129,114,6-4,5-5,116.00,31.50,27.70,27.40,25.90,43.50,75.19,30.77,23.80,47.10,15.70,112.20,25.50,26.60,32.10,28.00,45.92,78.17,35.09,24.00,48.80,15.00,-125,-120,-120,-125,-110,+100,+100,-101,+105,+105
157,2019-11-13,LAL,GS,120,94,8-2,2-9,109.90,26.00,26.90,28.90,26.50,47.18,73.33,31.85,26.50,46.30,14.20,111.73,27.18,26.36,28.91,28.45,43.81,86.50,33.43,24.18,44.36,14.00,-400,-470,-470,-390,-1000,+335,+335,+600,+330,+310
158,2019-11-13,POR,TOR,106,114,4-7,7-3,112.73,25.82,27.00,28.45,29.91,44.55,81.54,35.85,17.00,46.73,14.55,112.50,27.50,28.20,31.40,24.10,45.89,83.48,39.39,25.10,46.10,16.30,-160,-145,-145,-160,-150,+125,+125,+130,+140,+140
159,2019-11-14,CLE,MIA,97,108,4-6,7-3,106.10,26.60,25.30,27.00,27.20,43.55,79.66,32.49,20.40,46.20,13.50,111.70,28.90,27.40,27.80,26.60,46.68,73.19,38.37,25.90,44.60,16.90,+165,+175,+175,+170,+110,-210,-210,-130,-190,-200
160,2019-11-14,MIL,CHI,124,115,7-3,4-7,119.90,28.30,30.10,29.80,31.20,47.28,71.88,35.00,24.00,51.70,14.60,106.73,27.45,24.91,28.91,25.45,43.39,72.90,32.28,22.91,42.82,14.09,-750,-850,-850,-800,-826,+525,+525,+560,+575,+550
161,2019-11-14,NY,DAL,106,103,2-9,6-4,99.45,22.73,26.36,27.00,23.36,41.74,65.07,35.47,20.27,46.00,16.64,115.30,27.90,33.50,27.40,25.80,45.40,76.08,34.84,24.00,47.80,13.40,+270,+280,+280,+260,+246,-360,-360,-284,-325,-320
162,2019-11-14,NOP,LAC,132,127,2-8,7-4,117.00,28.90,27.80,29.90,29.90,45.96,71.68,36.09,26.80,46.00,17.70,110.18,23.27,28.82,28.18,29.91,45.02,77.10,32.23,21.18,48.82,15.55,+142,+165,+165,+145,+213,-190,-190,-270,-162,-165
163,2019-11-14,PHO,ATL,128,112,6-4,4-6,116.60,29.20,25.60,30.30,30.30,47.46,80.25,38.79,28.50,42.70,14.70,106.50,26.40,24.70,27.60,27.20,46.23,69.42,30.56,23.40,43.80,17.20,-350,-340,-340,-330,-270,+270,+270,+215,+290,+270
164,2019-11-14,DEN,BKN,101,93,7-3,4-6,105.10,24.60,25.00,26.90,26.30,43.02,77.23,34.58,24.70,45.50,13.20,119.20,28.80,30.60,30.50,26.90,46.59,73.13,37.78,23.50,48.60,17.70,-330,-350,-350,-340,-435,+275,+275,+320,+275,+275
165,2019-11-15,CHR,DET,109,106,4-7,4-8,106.82,27.36,29.82,24.64,24.18,44.99,72.05,36.80,24.00,41.27,17.00,108.92,28.83,25.75,26.00,28.33,46.89,75.99,40.23,24.67,41.08,16.75,+148,+150,+150,+155,+125,-170,-170,-145,-168,-175
